origin,Bpsk,12,7,6,6,6,6,5,6,6,5,6,5,6,6,5,6,6,5,6,6,5,6,5,5,6,6,5,5,6,6,5,5,6,6,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,5,6,5,5,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,6,5,5,6,6,5,6,5,6,6,5,6,5,5,6,5,6,5,5,6,5,6,5,5
origin,Bpsk,24,11,10,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,11,11,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,11,11,10,11,11,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,11,11,10,10,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,11,11,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,11,11,10,10,10,10,11,10,10,11,10,10,11,10,10,11,10,10,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,11,11,10,11,11,10,11,11,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,10,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,11,11,10,11,11,10,11,11,10,10,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,13,10,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,10,11,11,10,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,10,10,11,10,10,10,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,10,10,11,10,10,10,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,10,10,11,11,10,10,10,10,11,11,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,10,10,11,11,10,10,10,10,11,11,10,11,11,10,10,11,10,10,11,10,10,11,10,10,11,10
origin,Bpsk,36,16,16,16,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,16,15,16,15,16,15,15,15,16,15,15,15,15,15,15,15,15,15,15,16,15,15,15,1014,16,15,15,15,16,15,15,15,15,16,16,15,15,15,15,15,15,15,15,16,15,15,15,15,16,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,16,15,15,15,15,16,16,15,15,15,15,15,15,15,15,16,16,15,15,15,16,15,15,15,15,16,15,15,15,15,16,16,15,15,15,15,15,15,15,15,16,15,15,15,15,16,15,15,15,15,16,15,15,15,15,16,15,15,15,15,16,15,15,15,15,16,15,15,15,15,16,15,15,15,15,15,15,15,15,16,15,15,15,16,15,15,15,15,16,15,15,15,16,15
origin,Bpsk,48,20,21,20,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,19,20,20,20,20,20,20,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,595,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
origin,Bpsk,60,26,25,25,25,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,25,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,25,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,25,25,24,25,24,25,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,25,25,25,25,25,25,24,25,25,24,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,24,25,25,24,26,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,24,25,25,25,25,25,25,24,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,25,25,25,24,25,24,25
origin,Bpsk,72,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,30,30,431,31,30,30,30,29,30,30,30,29,30,29,30,29,30,29,30,29,30,29,30,29,30,29,30,29,30,29,30,29,30,30,30,29,30,29,30,29,30,29,30,29,30,29,30,29,30,31,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30
